Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
NHI,"National Health Investors, Inc.",66.21,2188778390,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",73.26,31543833584,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",62.05,428862298,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,38.41,4855898250,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn
NNN^D,National Retail Properties,25.87,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d
NNN^E,National Retail Properties,24.42,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e
SID,National Steel Company,3.06,4461388530,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid
NSM,Nationstar Mortgage Holdings Inc.,29.83,2714034106,n/a,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm
NW^C,Natl Westminster Pfd,26.21,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c
NGS,"Natural Gas Services Group, Inc.",24.85,311107214.3,n/a,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",17.98,404153181.4,n/a,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,12.83,1427344197,n/a,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",1.95,106963437.8,n/a,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",14.94,467303822.8,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",15.18,736143413.3,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,24.61,1361895719,n/a,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,3.01,456511475.4,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,6.01,636061775.1,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,24.61,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,23.56,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h
NMM,Navios Maritime Partners LP,14.01,1083801874,n/a,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,36.82,2996043179,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,10.85,0,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d
NCS,"NCI Building Systems, Inc.",19.49,1433133769,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,28.44,4789296000,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,"Neenah Paper, Inc.",58.42,970648300,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NNI,"Nelnet, Inc.",47.56,2201985196,n/a,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,2.97,96676470,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
N,Netsuite Inc,109.08,8335753978,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n
NSR,"Neustar, Inc.",26.44,1451000707,n/a,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,25.3,576666214.3,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",9.55,222058261.7,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",16.61,266225080,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),14.06,231269425,n/a,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",12.56,63242011.52,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,18.66,699124796.7,n/a,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,14.65,762711772.1,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
EDU,"New Oriental Education & Technology Group, Inc.",22.35,3525906185,n/a,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NRZ,New Residential Investment Corp.,12.59,1776531666,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
NSLP,New Source Energy Partners L.P.,18.02,317969765.6,n/a,2013,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nslp
NWY,"New York & Company, Inc.",2.63,168292448.1,n/a,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,"New York Community Bancorp, Inc.",15.91,7042569741,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYCB^U,"New York Community Bancorp, Inc.",49.0954,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u
NYRT,"New York REIT, Inc.",11.04,1790522974,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),12.76,1917850381,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,4.26,626981692.3,n/a,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct
NCT^B,Newcastle Investment Corporation,26.19,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b
NCT^C,Newcastle Investment Corporation,25.11,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c
NCT^D,Newcastle Investment Corporation,25.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^d
NWL,Newell Rubbermaid Inc.,34.8,9528240000,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,33.57,4606793140,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,59.37,2506152207,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,388.54,4868812224,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,19.19,9571888351,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",11.76,987725222.4,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NHF,NexPoint Credit Stategies Fund,10.92,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhf
NEP,"NextEra Energy Partners, LP",35.05,3264118875,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",104.73,45699677722,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NEE^C,"NextEra Energy, Inc.",25.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c
NEE^G,"NextEra Energy, Inc.",25.02,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g
NEE^H,"NextEra Energy, Inc.",24.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h
NEE^I,"NextEra Energy, Inc.",22.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",22.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j
NEE^O,"NextEra Energy, Inc.",65.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^o
NEE^P,"NextEra Energy, Inc.",57.37,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^p
NGL,NGL ENERGY PARTNERS LP,33.14,2965524284,n/a,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NMK^B,"Niagara Mohawk Holdings, Inc.",87.64,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",88.38,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c
NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),16,18569610240,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/nj
NLSN,Nielsen N.V.,43.34,16515747203,n/a,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",93.78,80792264129,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,"Nimble Storage, Inc.",27.97,2052998000,n/a,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,29.23,66451320358,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NKA,Niska Gas Storage Partners LLC,5.41,198263034.5,n/a,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/nka
NI,"NiSource, Inc",42.38,13379358626,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,"NL Industries, Inc.",7.8,379726495.2,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,16.77,927316133.6,n/a,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,21.83,5550509880,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,56.51,20448519405,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NOK,Nokia Corporation,8.01,29463038820,n/a,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok
NMR,Nomura Holdings Inc ADR,6.17,22460261383,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
NOR,Noranda Aluminum Holding Corporation,4.18,287865769.6,n/a,2010,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/nor
NCFT,"Norcraft Companies, Inc.",19.11,330824160,n/a,2013,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ncft
NORD,"Nord Anglia Education, Inc.",16.05,1523109337,n/a,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,15.2,342745073.6,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,8.44,752696088.4,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",73.43,14143436818,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,112.86,34923609110,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,23.28,3166478088,n/a,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,"North American Energy Partners, Inc.",5.39,190827646.2,n/a,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,5.44,1311816021,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,17.92,164695372.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NU,Northeast Utilities,50.7,16040759553,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nu
NTI,Northern Tier Energy LP,26.79,2483749685,n/a,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/nti
NOC,Northrop Grumman Corporation,136.11,27494123226,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NSAM,"NorthStar Asset Management Group, Inc.",20.14,3799095386,n/a,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam
NRF,Northstar Realty Finance Corp.,18.71,3771024673,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf
NRF^A,Northstar Realty Finance Corp.,25.2901,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^a
NRF^B,Northstar Realty Finance Corp.,24.85,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^b
NRF^C,Northstar Realty Finance Corp.,25.3299,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^c
NRF^D,Northstar Realty Finance Corp.,25.1,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^d
NRF^E,Northstar Realty Finance Corp.,25.18,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^e
NWN,Northwest Natural Gas Company,47.14,1282513656,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,54.19,2264801362,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,91.76,2.21967E+11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,43.69,1.20148E+11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,28,2997615544,n/a,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,7.18,433348433.3,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
NRG,"NRG Energy, Inc.",33.72,11393675820,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,"NRG Yield, Inc.",48.48,3748716000,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
DCM,"NTT DOCOMO, Inc",15.87,62928199767,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,"Nu Skin Enterprises, Inc.",40.5,2398809614,n/a,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,54.18,17274914119,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,60.2,4688741896,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,"Nustar GP Holdings, LLC",37.68,1609222632,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
NSS,"NuStar Logistics, L.P.",26.7,0,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,17.4,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NEA,Nuveen AMT-Free Municipal Income Fund,13.69,1079909105,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NUV,Nuveen AMT-Free Municipal Value Fund,9.69,1992531890,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,17.04,224828742,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NAZ,Nuveen Arizona Premium Income Municipal Fund,14.3848,166344187.3,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,20.6,545116891,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,21.42,154336455,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,14.24,595855156.6,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NKX^C,Nuveen California AMT-Free Municipal Income Fund,10.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nkx^c
NAC,Nuveen California Dividend Advantage Municipal Fund,14.9,350580207.7,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NCA,"Nuveen California Municipal Value Fund, Inc.",10.52,265943296.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca
NTC,Nuveen Connecticut Premium Income Municipal Fund,12.66,185962436.2,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,17.49,280219288.1,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,8.8,1199056302,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JGT,Nuveen Diversified Currency Opportunities Fund,10.81,497726289.4,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/jgt
JDD,Nuveen Diversified Dividend and Income Fund,12.01,239466489.3,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
NAD,Nuveen Dividend Advantage Municipal Fund,14.28,561151906.6,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
JMF,Nuveen Energy MLP Total Return Fund,20.6,812582408.8,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,15.01,316622456,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JLA,Nuveen Equity Premium Advantage Fund,13.39,343847393.6,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/jla
JPG,Nuveen Equity Premium and Growth Fund,14.21,230698525.8,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/jpg
JPZ,Nuveen Equity Premium Income Fund,12.72,489274456.6,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jpz
JSN,Nuveen Equity Premium Opportunity Fund,12.71,845059226.2,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/jsn
JPW,Nuveen Flexible Investment Income Fund,17.83,66064607.5,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,11.11,556477435.6,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,11.18,368702905.7,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,12.5802,132705888,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGV,Nuveen Global Equity Income Fund ,13.2,251320198.8,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv
JGG,Nuveen Global Income Opportunites Fund,11.9,111372314.2,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgg
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.88,99610904.76,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,14,54935650,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,12.65,593407199,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NQM,"Nuveen Investment Quality Municipal Fund, Inc.",14.82,533168351,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nqm
NMY,Nuveen Maryland Premium Income Municipal Fund,12.64,304682978.2,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,13.26,123939429.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,13.94,290417414.8,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,15.3,63445167.9,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
NOM^C,Nuveen Missouri Premium Income Municipal Fund,10.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nom^c
JLS,Nuveen Mortgage Opportunity Term Fund,23.46,372742262.8,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,"Nuveen Multi-Market Income Fund, Inc.",7.59,71832898.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NMA,"Nuveen Municipal Advantage Fund, Inc.",13.75,600839360,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma
NMI,"Nuveen Municipal Income Fund, Inc.",11.44,94663254.4,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NMO,"Nuveen Municipal Market Opportunity Fund, Inc.",13.51,619758212.9,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo
NIO,"Nuveen Municipal Opportunity Fund, Inc.",14.56,1392095738,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio
NUJ^C,Nuveen New Jersey Dividend Advantage Municipal Fund 2,10.02,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nuj^c
NQJ,"Nuveen New Jersey Investment Quality Municipal Fund, Inc.",13.2984,272488671,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqj
NNJ,"Nuveen New Jersey Premium Income Municipal Fund, Inc.",13.68,165295809.4,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nnj
NRK,Nuveen New York AMT-Free Municipal Income Fund,12.98,1137288182,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,13.49,124989301.7,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.73,147738860.5,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNP,"Nuveen New York Performance Plus Municipal Fund, Inc.",14.22,214203126.4,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/nnp
NNC,Nuveen North Carolina Premium Income Municipal Fund,13.23,218936774.1,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,15.19,281348496.5,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",13.72,221019650.9,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
NPP,"Nuveen Performance Plus Municipal Fund, Inc.",14.8,888376734,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp
JPI,Nuveen Preferred and Income Term Fund,23.5,534478665.5,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,9.49,920438336.1,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NPF,"Nuveen Premier Municipal Income Fund, Inc.",13.77,273864892.9,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf
NPM,"Nuveen Premium Income Municipal Fund II, Inc.",13.99,988992985.5,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm
NPT,"Nuveen Premium Income Municipal Fund IV, Inc.",13.21,572500937.7,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt
NPI,"Nuveen Premium Income Municipal Fund, Inc.",13.77,882106792.1,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi
NQU,"Nuveen Quality Income Municipal Fund, Inc.",13.88,754781783.1,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu
NQI,"Nuveen Quality Municipal Fund, Inc.",13.12,504619747.5,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi
JTP,Nuveen Quality Preferred Income Fund,8.44,545759492.7,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp
JPS,Nuveen Quality Preferred Income Fund 2,9.23,1111227510,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JHP,Nuveen Quality Preferred Income Fund 3,8.59,203674543.6,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp
